2018 Testbeam Scan1 timing data
 Module1    Module2    Module3    Module4    Module5
   0.989,     2.778,     0.443,    -0.703,    -0.199
   1.982,     3.771,     1.436,     0.290,     0.794
   2.975,     4.763,     2.429,     1.283,     1.787
   3.967,     5.756,     3.422,     2.276,     2.780
   4.960,     6.749,     4.415,     3.268,     3.773
   5.953,     7.742,     5.408,     4.261,     4.766
   6.946,     8.735,     6.400,     5.254,     5.758
   7.939,     9.728,     7.393,     6.247,     6.751
   8.932,    10.720,     8.386,     7.240,     7.744
   9.924,    11.713,     9.379,     8.233,     8.737
  10.917,    12.706,    10.372,     9.225,     9.730
  11.910,    13.699,    11.365,    10.218,    10.723
  12.903,    14.692,    12.357,    11.211,    11.715
  13.896,    15.685,    13.350,    12.204,    12.708
  14.889,    16.677,    14.343,    13.197,    13.701
  15.882,    17.670,    15.336,    14.190,    14.694
  16.874,    18.663,    16.329,    15.182,    15.687
  17.867,    19.656,    17.322,    16.175,    16.680
  18.860,    20.649,    18.314,    17.168,    17.672
  19.853,    21.642,    19.307,    18.161,    18.665
  20.846,    22.634,    20.300,    19.154,    19.658
  21.838,    23.627,    21.293,    20.147,    20.651
  22.831,    24.620,    22.286,    21.140,    21.644
  23.824,    25.613,    23.279,    22.132,    22.637
  24.817,    26.606,    24.271,    23.125,    23.629
  25.810,    27.599,    25.264,    24.118,    24.622
  26.803,    28.591,    26.257,    25.111,    25.615
  27.796,    29.584,    27.250,    26.104,    26.608
  28.788,    30.577,    28.243,    27.096,    27.601
  29.781,    31.570,    29.236,    28.089,    28.594
  30.774,    32.563,    30.229,    29.082,    29.586
  31.767,    33.556,    31.221,    30.075,    30.579
  32.760,    34.549,    32.214,    31.068,    31.572
  33.752,    35.541,    33.207,    32.061,    32.565
  34.745,    36.534,    34.200,    33.054,    33.558
  35.738,    37.527,    35.193,    34.046,    34.551
  36.731,    38.520,    36.186,    35.039,    35.544
  37.724,    39.513,    37.178,    36.032,    36.536
  38.717,    40.506,    38.171,    37.025,    37.529
  39.710,    41.498,    39.164,    38.018,    38.522
  40.702,    42.491,    40.157,    39.011,    39.515
  41.695,    43.484,    41.150,    40.003,    40.508
  42.688,    44.477,    42.143,    40.996,    41.501
  43.681,    45.470,    43.136,    41.989,    42.493
  44.674,    46.463,    44.128,    42.982,    43.486
  45.667,    47.456,    45.121,    43.975,    44.479
  46.659,    48.448,    46.114,    44.968,    45.472
  47.652,    49.441,    47.107,    45.961,    46.465
  48.645,    50.434,    48.100,    46.953,    47.458
  49.638,    51.427,    49.093,    47.946,    48.450
  50.631,    52.420,    50.085,    48.939,    49.443
  51.624,    53.413,    51.078,    49.932,    50.436
  52.617,    54.405,    52.071,    50.925,    51.429
  53.609,    55.398,    53.064,    51.917,    52.422
  54.602,    56.391,    54.057,    52.910,    53.415
  55.595,    57.384,    55.050,    53.903,    54.407
  56.588,    58.377,    56.042,    54.896,    55.400
  57.581,    59.370,    57.035,    55.889,    56.393
  58.574,    60.362,    58.028,    56.882,    57.386
  59.566,    61.355,    59.021,    57.874,    58.379
  60.559,    62.348,    60.014,    58.867,    59.372
  61.552,    63.341,    61.007,    59.860,    60.364
  62.545,    64.334,    61.999,    60.853,    61.357
  63.538,    65.326,    62.992,    61.846,    62.350
  64.531,    66.319,    63.985,    62.839,    63.343
  65.523,    67.312,    64.978,    63.832,    64.336
  66.516,    68.305,    65.971,    64.824,    65.329
  67.509,    69.298,    66.964,    65.817,    66.322
  68.502,    70.291,    67.956,    66.810,    67.314
  69.495,    71.284,    68.949,    67.803,    68.307
  70.488,    72.276,    69.942,    68.796,    69.300
  71.480,    73.269,    70.935,    69.789,    70.293
  72.473,    74.262,    71.928,    70.781,    71.286
  73.466,    75.255,    72.921,    71.774,    72.278
  74.459,    76.248,    73.913,    72.767,    73.271
  75.452,    77.241,    74.906,    73.760,    74.264
  76.445,    78.233,    75.899,    74.753,    75.257
  77.437,    79.226,    76.892,    75.746,    76.250
  78.430,    80.219,    77.885,    76.739,    77.243
  79.423,    81.212,    78.878,    77.731,    78.236
  80.416,    82.205,    79.871,    78.724,    79.228
  81.409,    83.198,    80.863,    79.717,    80.221
  82.402,    84.191,    81.856,    80.710,    81.214
  83.394,    85.183,    82.849,    81.703,    82.207
  84.387,    86.176,    83.842,    82.695,    83.200
  85.380,    87.169,    84.835,    83.688,    84.193
  86.373,    88.162,    85.828,    84.681,    85.185
  87.366,    89.155,    86.820,    85.674,    86.178
  88.359,    90.147,    87.813,    86.667,    87.171
  89.352,    91.140,    88.806,    87.660,    88.164
  90.344,    92.133,    89.799,    88.653,    89.157
  91.337,    93.126,    90.792,    89.645,    90.150
  92.330,    94.119,    91.785,    90.638,    91.142
  93.323,    95.112,    92.777,    91.631,    92.135
  94.316,    96.105,    93.770,    92.624,    93.128
  95.308,    97.097,    94.763,    93.617,    94.121
  96.301,    98.090,    95.756,    94.609,    95.114
  97.294,    99.083,    96.749,    95.602,    96.107
  98.287,   100.076,    97.742,    96.595,    97.100
  99.280,   101.069,    98.734,    97.588,    98.092
 100.273,   102.062,    99.727,    98.581,    99.085
 101.266,   103.054,   100.720,    99.574,   100.078
 102.258,   104.047,   101.713,   100.567,   101.071
 103.251,   105.040,   102.706,   101.559,   102.064
 104.244,   106.033,   103.699,   102.552,   103.056
 105.237,   107.026,   104.691,   103.545,   104.049
 106.230,   108.019,   105.684,   104.538,   105.042
 107.223,   109.011,   106.677,   105.531,   106.035
 108.215,   110.004,   107.670,   106.524,   107.028
 109.208,   110.997,   108.663,   107.516,   108.021
 110.201,   111.990,   109.656,   108.509,   109.013
 111.194,   112.983,   110.648,   109.502,   110.006
 112.187,   113.976,   111.641,   110.495,   110.999
 113.180,   114.968,   112.634,   111.488,   111.992
 114.172,   115.961,   113.627,   112.481,   112.985
 115.165,   116.954,   114.620,   113.473,   113.978
 116.158,   117.947,   115.613,   114.466,   114.971
 117.151,   118.940,   116.605,   115.459,   115.963
 118.144,   119.933,   117.598,   116.452,   116.956
 119.137,   120.925,   118.591,   117.445,   117.949
 120.129,   121.918,   119.584,   118.438,   118.942
 121.122,   122.911,   120.577,   119.430,   119.935
 122.115,   123.904,   121.570,   120.423,   120.928
 123.108,   124.897,   122.562,   121.416,   121.920
 124.101,   125.890,   123.555,   122.409,   122.913
 125.094,   126.882,   124.548,   123.402,   123.906
 126.086,   127.875,   125.541,   124.395,   124.899
 127.079,   128.868,   126.534,   125.387,   125.892
 128.072,   129.861,   127.527,   126.380,   126.884
 129.065,   130.854,   128.519,   127.373,   127.877
 130.058,   131.847,   129.512,   128.366,   128.870
 131.051,   132.839,   130.505,   129.359,   129.863
 132.044,   133.832,   131.498,   130.352,   130.856
 133.036,   134.825,   132.491,   131.344,   131.849
 134.029,   135.818,   133.484,   132.337,   132.842
 135.022,   136.811,   134.476,   133.330,   133.834
 136.015,   137.804,   135.469,   134.323,   134.827
 137.008,   138.796,   136.462,   135.316,   135.820
 138.001,   139.789,   137.455,   136.309,   136.813
 138.993,   140.782,   138.448,   137.301,   137.806
 139.986,   141.775,   139.441,   138.294,   138.799
 140.979,   142.768,   140.433,   139.287,   139.791
 141.972,   143.761,   141.426,   140.280,   140.784
 142.965,   144.753,   142.419,   141.273,   141.777
 143.958,   145.746,   143.412,   142.266,   142.770
 144.950,   146.739,   144.405,   143.258,   143.763
 145.943,   147.732,   145.398,   144.251,   144.756
 146.936,   148.725,   146.391,   145.244,   145.749
 147.929,   149.718,   147.383,   146.237,   146.741
 148.922,   150.711,   148.376,   147.230,   147.734
 149.915,   151.703,   149.369,   148.223,   148.727
 150.907,   152.696,   150.362,   149.216,   149.720
 151.900,   153.689,   151.355,   150.208,   150.713
 152.893,   154.682,   152.348,   151.201,   151.706
 153.886,   155.675,   153.340,   152.194,   152.698
 154.879,   156.668,   154.333,   153.187,   153.691
 155.872,   157.660,   155.326,   154.180,   154.684
 156.864,   158.653,   156.319,   155.173,   155.677
 157.857,   159.646,   157.312,   156.165,   156.670
 158.850,   160.639,   158.305,   157.158,   157.663
 159.843,   161.632,   159.298,   158.151,   158.655
 160.836,   162.625,   160.290,   159.144,   159.648
 161.829,   163.618,   161.283,   160.137,   160.641
 162.822,   164.610,   162.276,   161.130,   161.634
 163.814,   165.603,   163.269,   162.123,   162.627
 164.807,   166.596,   164.262,   163.115,   163.620
 165.800,   167.589,   165.255,   164.108,   164.612
 166.793,   168.582,   166.247,   165.101,   165.605
 167.786,   169.575,   167.240,   166.094,   166.598
 168.779,   170.567,   168.233,   167.087,   167.591
 169.771,   171.560,   169.226,   168.080,   168.584
 170.764,   172.553,   170.219,   169.072,   169.577
 171.757,   173.546,   171.212,   170.065,   170.569
 172.750,   174.539,   172.204,   171.058,   171.562
 173.743,   175.532,   173.197,   172.051,   172.555
 174.736,   176.524,   174.190,   173.044,   173.548
 175.728,   177.517,   175.183,   174.037,   174.541
 176.721,   178.510,   176.176,   175.029,   175.534
 177.714,   179.503,   177.169,   176.022,   176.526
 178.707,   180.496,   178.161,   177.015,   177.519
 179.700,   181.489,   179.154,   178.008,   178.512
 180.693,   182.481,   180.147,   179.001,   179.505
 181.685,   183.474,   181.140,   179.994,   180.498
 182.678,   184.467,   182.133,   180.986,   181.491
 183.671,   185.460,   183.126,   181.979,   182.484
 184.664,   186.453,   184.118,   182.972,   183.476
 185.657,   187.446,   185.111,   183.965,   184.469
 186.650,   188.438,   186.104,   184.958,   185.462
 187.642,   189.431,   187.097,   185.951,   186.455
 188.635,   190.424,   188.090,   186.943,   187.448
 189.628,   191.417,   189.083,   187.936,   188.441
 190.621,   192.410,   190.076,   188.929,   189.433
 191.614,   193.403,   191.068,   189.922,   190.426
 192.607,   194.396,   192.061,   190.915,   191.419
 193.600,   195.388,   193.054,   191.908,   192.412
 194.592,   196.381,   194.047,   192.901,   193.405
 195.585,   197.374,   195.040,   193.893,   194.398
 196.578,   198.367,   196.033,   194.886,   195.390
 197.571,   199.360,   197.025,   195.879,   196.383
 198.564,   200.353,   198.018,   196.872,   197.376
 199.557,   201.345,   199.011,   197.865,   198.369
 200.549,   202.338,   200.004,   198.858,   199.362
 201.542,   203.331,   200.997,   199.850,   200.355
 202.535,   204.324,   201.990,   200.843,   201.347
 203.528,   205.317,   202.982,   201.836,   202.340
 204.521,   206.310,   203.975,   202.829,   203.333
 205.514,   207.302,   204.968,   203.822,   204.326
 206.506,   208.295,   205.961,   204.815,   205.319
 207.499,   209.288,   206.954,   205.807,   206.312
 208.492,   210.281,   207.947,   206.800,   207.304
 209.485,   211.274,   208.939,   207.793,   208.297
 210.478,   212.267,   209.932,   208.786,   209.290
 211.471,   213.259,   210.925,   209.779,   210.283
 212.463,   214.252,   211.918,   210.772,   211.276
 213.456,   215.245,   212.911,   211.764,   212.269
 214.449,   216.238,   213.904,   212.757,   213.262
 215.442,   217.231,   214.896,   213.750,   214.254
 216.435,   218.224,   215.889,   214.743,   215.247
 217.428,   219.216,   216.882,   215.736,   216.240
 218.420,   220.209,   217.875,   216.729,   217.233
 219.413,   221.202,   218.868,   217.721,   218.226
 220.406,   222.195,   219.861,   218.714,   219.219
 221.399,   223.188,   220.854,   219.707,   220.211
 222.392,   224.181,   221.846,   220.700,   221.204
 223.385,   225.174,   222.839,   221.693,   222.197
 224.377,   226.166,   223.832,   222.686,   223.190
 225.370,   227.159,   224.825,   223.679,   224.183
 226.363,   228.152,   225.818,   224.671,   225.176
 227.356,   229.145,   226.811,   225.664,   226.168
 228.349,   230.138,   227.803,   226.657,   227.161
 229.342,   231.131,   228.796,   227.650,   228.154
 230.335,   232.123,   229.789,   228.643,   229.147
 231.327,   233.116,   230.782,   229.636,   230.140
 232.320,   234.109,   231.775,   230.628,   231.133
 233.313,   235.102,   232.768,   231.621,   232.125
 234.306,   236.095,   233.760,   232.614,   233.118
 235.299,   237.088,   234.753,   233.607,   234.111
 236.292,   238.080,   235.746,   234.600,   235.104
 237.284,   239.073,   236.739,   235.593,   236.097
 238.277,   240.066,   237.732,   236.585,   237.090
 239.270,   241.059,   238.725,   237.578,   238.082
 240.263,   242.052,   239.717,   238.571,   239.075
 241.256,   243.045,   240.710,   239.564,   240.068
 242.249,   244.037,   241.703,   240.557,   241.061
 243.241,   245.030,   242.696,   241.550,   242.054
 244.234,   246.023,   243.689,   242.542,   243.047
 245.227,   247.016,   244.682,   243.535,   244.040
 246.220,   248.009,   245.674,   244.528,   245.032
 247.213,   249.002,   246.667,   245.521,   246.025
 248.206,   249.994,   247.660,   246.514,   247.018
 249.198,   250.987,   248.653,   247.507,   248.011
 250.191,   251.980,   249.646,   248.499,   249.004
 251.184,   252.973,   250.639,   249.492,   249.997
 252.177,   253.966,   251.632,   250.485,   250.989
 253.170,   254.959,   252.624,   251.478,   251.982
 254.163,   255.951,   253.617,   252.471,   252.975
 255.155,   256.944,   254.610,   253.464,   253.968
 256.148,   257.937,   255.603,   254.457,   254.961
 257.141,   258.930,   256.596,   255.449,   255.954
 258.134,   259.923,   257.589,   256.442,   256.946
 259.127,   260.916,   258.581,   257.435,   257.939
 260.120,   261.909,   259.574,   258.428,   258.932
 261.113,   262.901,   260.567,   259.421,   259.925
 262.105,   263.894,   261.560,   260.414,   260.918
 263.098,   264.887,   262.553,   261.406,   261.911
 264.091,   265.880,   263.546,   262.399,   262.903
 265.084,   266.873,   264.538,   263.392,   263.896
 266.077,   267.866,   265.531,   264.385,   264.889
 267.069,   268.858,   266.524,   265.378,   265.882
 268.062,   269.851,   267.517,   266.371,   266.875
 269.055,   270.844,   268.510,   267.363,   267.868
 270.048,   271.837,   269.503,   268.356,   268.860
 271.041,   272.830,   270.495,   269.349,   269.853
 272.034,   273.822,   271.488,   270.342,   270.846
 273.026,   274.815,   272.481,   271.335,   271.839
 274.019,   275.808,   273.474,   272.327,   272.832
 275.012,   276.801,   274.467,   273.320,   273.825
 276.005,   277.794,   275.460,   274.313,   274.817
 276.998,   278.787,   276.452,   275.306,   275.810
 277.991,   279.780,   277.445,   276.299,   276.803
 278.984,   280.772,   278.438,   277.292,   277.796
 279.976,   281.765,   279.431,   278.285,   278.789
 280.515,   283.125,   280.424,   279.277,   279.782
 281.681,   283.791,   281.417,   280.270,   280.774
 282.987,   285.000,   282.409,   281.263,   281.767
 283.955,   286.162,   283.402,   282.256,   282.760
 284.736,   286.972,   284.395,   283.249,   283.753
 285.843,   287.903,   285.388,   284.242,   284.746
 287.229,   288.470,   286.381,   285.234,   285.739
 287.694,   289.694,   287.373,   286.227,   286.731
 288.841,   290.484,   288.366,   287.220,   287.724
 289.586,   291.809,   289.359,   288.213,   288.717
 290.605,   292.818,   290.352,   289.206,   289.710
 292.003,   293.638,   291.345,   290.198,   290.703
 292.642,   294.460,   292.338,   291.191,   291.696
 293.498,   295.474,   293.331,   292.184,   292.688
 294.615,   296.533,   294.323,   293.177,   293.681
 295.682,   297.200,   295.316,   294.170,   294.674
 296.649,   298.684,   296.309,   295.163,   295.667
 297.764,   299.283,   297.302,   296.156,   296.660
 298.573,   300.520,   298.295,   297.148,   297.653
 299.647,   301.306,   299.288,   298.141,   298.645
 300.673,   302.299,   300.280,   299.134,   299.638
 301.633,   303.237,   301.273,   300.127,   300.631
 302.303,   304.044,   302.266,   301.120,   301.624
 303.760,   304.818,   303.259,   302.113,   302.617
 304.268,   306.252,   304.252,   303.105,   303.610
 305.731,   307.276,   305.244,   304.098,   304.602
 306.522,   308.275,   306.237,   305.091,   305.595
 307.451,   309.046,   307.230,   306.084,   306.588
 308.574,   309.766,   308.223,   307.077,   307.581
 309.472,   310.989,   309.216,   308.069,   308.574
 310.671,   312.058,   310.209,   309.062,   309.567
 311.645,   312.858,   311.202,   310.055,   310.559
 312.416,   313.834,   312.194,   311.048,   311.552
 313.366,   314.923,   313.187,   312.041,   312.545
 314.489,   315.867,   314.180,   313.034,   313.538
 315.357,   316.740,   315.173,   314.027,   314.531
 316.665,   317.379,   316.166,   315.019,   315.524
 317.315,   318.537,   317.159,   316.012,   316.516
 318.616,   319.757,   318.151,   317.005,   317.509
 319.448,   320.506,   319.144,   317.998,   318.502
 320.444,   321.501,   320.137,   318.991,   319.495
 321.661,   322.355,   321.130,   319.984,   320.488
 322.576,   323.378,   322.123,   320.976,   321.481
 323.617,   324.337,   323.115,   321.969,   322.473
 324.185,   325.438,   324.108,   322.962,   323.466
 325.271,   326.389,   325.101,   323.955,   324.459
 326.755,   327.654,   326.094,   324.948,   325.452
 327.675,   328.423,   327.087,   325.940,   326.445
 328.609,   329.435,   328.080,   326.933,   327.438
 329.366,   330.131,   329.073,   327.926,   328.430
 330.129,   331.636,   330.065,   328.919,   329.423
 331.382,   332.529,   331.058,   329.912,   330.416
 332.177,   333.123,   332.051,   330.905,   331.409
 333.215,   334.426,   333.044,   331.898,   332.402
 334.345,   335.406,   334.037,   332.890,   333.395
 335.203,   336.249,   335.030,   333.883,   334.387
 336.318,   337.102,   336.022,   334.876,   335.380
 337.090,   337.904,   337.015,   335.869,   336.373
 338.237,   339.190,   338.008,   336.862,   337.366
 339.182,   340.293,   339.001,   337.855,   338.359
 340.257,   341.369,   339.994,   338.847,   339.352
 340.870,   342.304,   340.986,   339.840,   340.344
 342.108,   342.894,   341.979,   340.833,   341.337
 343.148,   344.102,   342.972,   341.826,   342.330
 343.983,   345.279,   343.965,   342.819,   343.323
 344.892,   346.272,   344.958,   343.811,   344.316
 345.793,   347.076,   345.951,   344.804,   345.309
 346.917,   348.097,   346.944,   345.797,   346.301
 347.782,   348.960,   347.936,   346.790,   347.294
 348.568,   349.993,   348.929,   347.783,   348.287
 349.598,   350.986,   349.922,   348.776,   349.280
 350.770,   351.932,   350.915,   349.769,   350.273
 351.877,   352.614,   351.908,   350.761,   351.266
 352.756,   353.950,   352.901,   351.754,   352.258
 353.567,   354.906,   353.893,   352.747,   353.251
 354.722,   355.712,   354.929,   353.740,   354.244
 355.853,   356.713,   355.834,   354.733,   355.237
 356.996,   357.885,   356.385,   355.726,   356.230
 357.554,   358.830,   357.481,   356.718,   357.223
 358.563,   359.862,   358.311,   357.711,   358.215
 359.925,   360.457,   359.539,   358.704,   359.208
 360.554,   361.739,   360.581,   359.697,   360.201
 361.491,   362.584,   361.584,   360.690,   361.194
 362.767,   363.968,   362.771,   361.682,   362.187
 363.824,   364.831,   363.520,   362.675,   363.180
 364.570,   365.710,   364.063,   363.668,   364.172
 365.466,   366.946,   365.194,   364.661,   365.165
 366.414,   367.774,   366.388,   365.654,   366.158
 367.625,   369.232,   367.542,   366.647,   367.151
 368.480,   369.902,   368.689,   367.639,   368.144
 369.726,   370.906,   369.479,   368.632,   369.137
 370.498,   371.911,   370.276,   369.625,   370.129
 371.657,   372.727,   371.356,   370.618,   371.122
 372.710,   373.627,   372.365,   371.611,   372.115
 373.693,   374.741,   373.454,   372.604,   373.108
 374.879,   375.723,   374.207,   373.597,   374.101
 375.543,   376.808,   375.036,   374.589,   375.094
 376.919,   377.711,   376.348,   375.582,   376.086
 377.476,   378.727,   377.584,   376.575,   377.079
 378.600,   379.726,   378.132,   377.568,   378.072
 379.580,   380.619,   379.293,   378.561,   379.065
 380.344,   381.705,   379.913,   379.553,   380.058
 381.593,   382.821,   380.980,   380.234,   381.051
 382.497,   383.710,   382.535,   381.496,   382.043
 383.548,   384.404,   383.007,   382.471,   383.036
 384.366,   385.574,   383.764,   383.474,   384.029
 385.330,   386.479,   384.871,   384.599,   385.022
 386.497,   387.565,   386.022,   385.669,   386.015
 387.708,   388.366,   386.931,   386.535,   387.008
 388.246,   389.439,   387.983,   387.573,   388.000
 389.278,   390.316,   388.749,   388.766,   388.993
 390.657,   391.180,   389.852,   389.626,   389.986
 391.401,   392.399,   391.055,   390.744,   390.979
 392.336,   393.059,   391.790,   391.609,   391.972
 393.401,   394.270,   393.275,   392.750,   392.965
 394.266,   395.035,   393.835,   393.825,   394.068
 395.291,   396.397,   394.475,   394.623,   394.884
 396.398,   397.301,   395.907,   395.864,   396.187
 397.132,   398.307,   396.685,   396.664,   397.077
 398.217,   399.193,   397.471,   398.174,   398.178
 399.367,   400.044,   398.901,   398.951,   399.349
 400.298,   401.140,   399.536,   400.192,   400.086
 401.208,   402.259,   400.773,   401.093,   401.162
 402.283,   403.279,   401.616,   401.913,   402.165
 403.559,   404.110,   402.793,   403.085,   403.296
 404.090,   405.052,   403.165,   404.237,   404.359
 405.237,   406.030,   404.521,   405.198,   404.905
 406.164,   407.058,   405.684,   406.173,   406.212
 407.270,   407.734,   406.523,   407.213,   406.839
 408.144,   409.100,   407.481,   408.159,   408.007
 409.187,   410.062,   408.618,   409.230,   408.738
 410.071,   411.057,   409.514,   410.184,   410.160
 411.488,   412.094,   410.521,   411.267,   411.029
 412.171,   412.927,   411.395,   412.158,   411.631
 412.923,   414.053,   412.267,   413.179,   412.866
 414.195,   415.436,   413.410,   414.404,   413.603
 415.069,   416.035,   414.641,   415.661,   414.523
 416.103,   417.040,   415.448,   416.544,   415.532
 416.703,   418.148,   416.796,   417.636,   416.759
 417.869,   419.068,   417.528,   418.233,   417.853
 419.386,   419.970,   418.418,   419.265,   418.698
 419.697,   420.904,   419.241,   420.419,   419.664
 420.649,   422.022,   420.042,   421.460,   420.751
 421.988,   423.005,   421.753,   422.450,   421.715
 423.043,   423.801,   422.316,   423.433,   422.332
 424.134,   424.939,   423.421,   424.387,   423.360
 425.060,   425.830,   424.156,   425.385,   424.742
 426.103,   426.775,   425.184,   426.337,   425.853
 427.090,   427.773,   425.836,   427.300,   426.502
 428.224,   428.854,   427.453,   428.182,   427.487
 428.495,   429.436,   428.332,   429.124,   428.705
 429.671,   430.697,   428.859,   430.204,   429.781
 430.926,   431.372,   429.784,   431.735,   430.665
 431.709,   432.747,   430.963,   432.574,   431.604
 433.071,   433.511,   432.051,   433.708,   432.463
 433.797,   434.379,   433.008,   434.607,   433.517
 434.755,   435.593,   433.985,   435.506,   434.486
 435.539,   436.478,   435.125,   436.741,   435.418
 436.747,   437.344,   435.958,   437.465,   436.750
 437.559,   438.618,   436.854,   438.543,   437.567
 438.242,   439.478,   437.792,   439.332,   438.444
 439.333,   440.433,   438.379,   440.647,   439.539
 440.336,   441.408,   439.617,   441.528,   440.607
 441.687,   442.290,   440.918,   442.797,   441.768
 442.452,   443.235,   441.939,   443.756,   442.475
 443.317,   444.322,   442.793,   444.559,   443.657
 444.432,   445.310,   443.590,   445.491,   444.314
 445.524,   446.110,   444.646,   446.541,   445.536
 446.441,   447.519,   445.623,   447.518,   446.415
 447.413,   447.949,   446.319,   448.771,   447.210
 448.533,   449.153,   447.311,   449.746,   448.615
 449.407,   450.282,   448.614,   450.719,   449.314
 450.680,   451.071,   449.512,   451.682,   450.248
 451.353,   452.162,   450.360,   452.786,   451.358
 452.617,   453.205,   451.229,   453.681,   452.072
 453.262,   453.981,   452.279,   454.518,   453.049
 454.530,   455.071,   453.293,   456.066,   453.987
 455.320,   456.054,   454.412,   457.029,   455.053
 456.623,   457.298,   455.606,   457.884,   456.175
 457.654,   457.933,   456.280,   458.689,   457.203
 458.449,   459.220,   457.373,   459.621,   457.999
 459.686,   459.855,   457.989,   460.674,   458.852
 460.630,   460.997,   458.958,   461.766,   460.121
 461.317,   461.765,   460.209,   462.895,   461.291
 462.827,   462.919,   461.697,   464.042,   462.063
 463.850,   463.814,   462.065,   464.874,   462.984
 465.034,   464.755,   463.484,   465.893,   464.099
 465.906,   465.888,   463.948,   466.968,   465.106
 466.708,   466.811,   464.968,   467.916,   466.341
 467.471,   468.079,   466.319,   468.866,   467.376
 468.503,   469.017,   467.381,   469.918,   468.196
 469.999,   469.894,   467.810,   471.057,   469.035
 470.809,   470.782,   469.120,   472.058,   470.067
 471.744,   471.811,   469.856,   472.932,   470.877
 472.788,   472.573,   471.081,   473.990,   472.136
 474.027,   473.726,   471.940,   475.129,   473.284
 474.455,   474.931,   472.936,   475.862,   474.357
 475.686,   475.808,   473.967,   477.238,   475.205
 476.679,   476.507,   475.464,   478.135,   476.194
 477.998,   477.719,   476.390,   479.027,   476.990
 478.971,   478.747,   477.349,   480.108,   478.165
 479.691,   479.509,   478.112,   481.396,   479.247
 480.811,   480.676,   479.360,   482.153,   480.117
 481.926,   481.563,   480.243,   483.241,   480.770
 482.573,   482.684,   481.035,   484.377,   482.060
 483.638,   483.753,   481.951,   485.445,   483.195
 484.876,   484.462,   483.068,   486.126,   484.081
 485.888,   485.529,   483.897,   487.181,   485.035
 486.919,   486.363,   485.137,   487.917,   486.140
 487.776,   487.490,   486.012,   489.089,   487.491
 488.598,   488.601,   487.303,   490.154,   488.146
 489.673,   489.681,   487.958,   491.297,   489.279
 491.030,   490.397,   489.072,   492.211,   490.272
 491.599,   491.200,   490.045,   493.320,   491.180
 492.860,   492.381,   491.176,   494.389,   492.404
 493.829,   493.380,   491.954,   495.080,   493.061
 494.559,   494.306,   492.887,   496.325,   494.044
 495.566,   495.239,   493.752,   497.279,   495.115
 496.924,   496.422,   494.880,   498.295,   496.220
 497.469,   497.309,   495.874,   499.120,   497.234
 498.570,   498.360,   497.001,   500.418,   498.051
 499.666,   499.163,   497.758,   501.262,   498.790
 500.356,   500.246,   498.938,   502.205,   499.821
 501.645,   501.484,   499.826,   503.056,   501.512
 502.694,   502.105,   500.718,   503.992,   502.228
 503.589,   503.076,   501.535,   505.384,   503.360
 504.689,   504.012,   503.017,   506.418,   504.079
 505.587,   505.045,   503.773,   507.524,   505.119
 506.548,   506.248,   504.758,   508.506,   506.191
 507.547,   507.075,   505.619,   509.584,   507.162
 508.560,   508.286,   506.659,   510.541,   508.380
 509.793,   509.020,   507.889,   511.839,   509.245
 510.401,   509.878,   508.643,   512.853,   510.181
 511.408,   511.062,   509.603,   513.863,   511.298
 512.605,   512.092,   510.637,   514.812,   512.358
 513.974,   513.025,   511.608,   515.353,   513.409
 514.772,   514.308,   512.714,   517.053,   514.302
 515.762,   515.073,   513.284,   517.754,   515.355
 516.783,   516.188,   514.304,   518.886,   516.216
 517.745,   517.236,   515.466,   519.638,   517.020
 518.545,   518.252,   516.469,   520.727,   518.235
 519.645,   518.863,   517.549,   521.736,   519.332
 520.532,   520.315,   518.473,   522.696,   520.432
 521.630,   520.983,   519.681,   523.569,   521.078
 522.601,   522.025,   520.366,   524.601,   522.416
 523.671,   523.068,   521.257,   525.458,   523.165
 524.237,   523.909,   522.594,   526.625,   524.417
 525.244,   524.973,   523.584,   527.571,   525.465
 526.486,   525.939,   524.316,   528.991,   526.349
 527.609,   526.899,   525.554,   529.440,   527.066
 528.515,   527.858,   526.066,   530.508,   528.302
 529.566,   528.951,   527.279,   531.665,   529.279
 530.658,   529.853,   528.482,   532.788,   530.454
 531.448,   531.024,   529.290,   534.105,   531.784
 532.635,   531.701,   530.294,   535.052,   532.584
 533.247,   532.854,   531.087,   535.683,   533.668
 534.240,   533.847,   532.326,   536.907,   534.414
 535.233,   534.839,   533.371,   537.876,   535.267
 536.226,   535.832,   534.481,   538.836,   536.558
 537.219,   536.825,   535.666,   539.834,   537.531
 538.211,   537.818,   535.973,   541.040,   538.688
 539.204,   538.811,   537.212,   542.246,   539.739
 540.197,   539.804,   538.222,   543.311,   540.662
 541.190,   540.797,   539.301,   543.955,   541.519
 542.183,   541.789,   540.207,   545.378,   542.384
 543.176,   542.782,   541.157,   546.063,   543.533
 544.168,   543.775,   542.256,   547.106,   544.561
 545.161,   544.768,   543.388,   547.999,   545.459
 546.154,   545.761,   544.220,   549.197,   546.616
 547.147,   546.754,   545.393,   550.030,   547.251
 548.140,   547.746,   546.250,   551.377,   548.249
 549.133,   548.739,   547.538,   551.995,   549.189
 550.125,   549.732,   547.898,   553.304,   550.424
 551.118,   550.725,   548.983,   554.093,   550.977
